21-17|5|1|BAJA CALIFORNIA SUR|LOS CABOS|03/MA-0051/03/17|CHILENO BAY CLUB .S DE R.L DE C.V|CAMBIO DE USO DE SUELO FORESTAL, DE UN POLIGONO DE UNA SUPERFICIE DE 0.333 HAS.|DTU.-MODALIDAD A|30-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  PRETENDE  OBTENER  LA  AUTORIZACION  DE  CAMBIO  DE  USO  DE  SUELO  EN  TERRENOS  FORESTALES  EN  UNA SUPERFICIE  DE  0.333  HAS  PARA  POSTERIORMENTE  LLEVAR  A  CABO  LA  CONSTRUCCION  DE  UNA  ALBERCA  OLIMPICA  LA  CUAL,  SE  UBICARA  EN  LA  UNIDAD  DEPORTIVA  DON KOLL, COLINDANTE CON LA MANCHA URBANA DE LA CIUDAD DE CABO SAN LUCAS.|03|008|2017|M|A|
21-17|5|2|OAXACA|SAN PEDRO TOTOLAPA|20OA2017MD025|DON DAVID GOLD MEXICO, S.A. DE C.V.|TEPETATERA ALTAGRACIA|DTU.-MODALIDAD B|23-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: DOCUMENTO TéCNICO UNIFICADO DEL PROYECTO " TEPETATERIA ALTAGRACIA" NUCLEO AGRARIO SAN JUAN GUEGOYACHI, SAN PEDRO  TOTOLAPAM,  TLACOLULA,  OAXACA.  SE  PRETENDE  ACTIVIDADES  DE  EXPLORACION  Y  EXPLOTACION  MINERA  DE  LA  MINA  AGUACATE  EN  EL  AREA  CONOCIDA  COMO ALTAGRACIA, CON UNA SUPERFICIE DE 1.00065 HA;CAPACIDAD DE ALMACENAMIENTO DE 55,775 M3 Y TIEMPO DE VIDA UTIL DE 7 AñOS.|20|067|2017|M|D|
21-17|5|3|VERACRUZ|APAZAPAN|30/MA-1198/03/17|CEMENTOS MOCTEZUMA SA DE CV|CANTERA DE ARCILLA DE LA PLANTA DE CEMENTOS APAZAPAN|DTU.-MODALIDAD A|29-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PRESENTE DOCUMENTO TéCNICO UNIFICADO DE CAMBIO DE USO DE SUELO FORESTAL, MODALIDAD ASE HA REALIZADO PARA CUMPLIR CON LAS DISPOSICIONES EN MATERIA FORESTAL Y DE IMPACTO AMBIENTAL, PARA LA SOLICITUD DE AUTORIZACIóN DEL CAMBIO DE USO DE SUELO EN TERRENOS FORESTALES (CUSTF) Y DE IMPACTO AMBIENTAL DE UNA SUPERFICIE DE 53.919 HA (ETAPA 1 = 40.559 HA Y ETAPA 2 = 13.360 HA), COMO SEESTABLECE EN LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE (LGDFS) Y SU REGLAMENTO (PUBLICADO EN EL DIARIO OFICIAL DE LA FEDERACIóN EL 21 DE FEBRERO DE 2005) Y EL REGLAMENTO Y LA  LEY  GENERAL  DEL  EQUILIBRIO  ECOLóGICO  Y  LA  PROTECCIóNAL  AMBIENTE  PARA  LA  INSTALACIóN  DEL  PROYECTO  CANTERA  DE  ARCILLA  DE  LA  PLANTA  DE  CEMENTO APAZAPAN|30|017|2017|M|A|
18-17|1|1|BAJA CALIFORNIA|TIJUANA|02BC2017ID024|BLUE SKY BIOENERGY, S. A. DE C. V.|PLANTA PARA EL RECICLAJE Y/O TRATAMIENTO DE VALORIZACION INTEGRAL DE RESIDUOS PARA LA OBTENCION DE COMBUSTIBLE ALTERNO A PARTIR DE FUENTES CARBONICAS POR EL METODO DE TERMOLISIS|MIA.-PARTICULAR|17-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  DENOMINADO  PLANTA  PARA  EL  RECICLAJE  Y/O  TRATAMIENTO  DE  VALORIZACION  INTEGRAL DE  RESIDUOS  PARA  LA OBTENCION DE COMBUSTIBLE ALTERNO A PARTIR DE FUENTES CARBONICAS POR EL METODO DE TERMOLISISâ€•, ES PROMOVIDO POR LA EMPRESA BLUE SKY BIOENERGY S.A. DE  C.V.  LA  SUPERFICIE  DEL  PREDIO  DONDE  SE  PRETENDE  REALIZAR  EL  PROYECTO  ABARCA  14,170.90  M2,  SE  UBICA  DENTRO  DE  UN  AREA  TOTALMENTE  MODIFICADA  POR  LA URBANIZACION, LA PRESENCIA DE VIAS DE COMUNICACION, ASI COMO ACTIVIDADES INDUSTRIALES QUE YA SE ENCUENTRAN ASENTADAS EN EL AREA, PARTICULARMENTE EN EL KM 20.5 DE LA CARRETERA TIJUANA â€“ TECATE, S/N EJIDO MATANUCO, DELEGACION LA PRESA, TIJUANA B.C. PARA EL DESARROLLO DEL PROYECTO, SE RENTARA UNA NAVE INDUSTRIAL CONSTRUIDA Y SOLAMENTE SE REALIZARAN LAS ADECUACIONES Y ADAPTACIONES A LA INFRAESTRUCTURA CON LA QUE YA SE CUENTA.EL PROYECTO IMPLICA EL RECICLAJE Y/O TRATAMIENTO POR TERMOLISIS DE NEUMATICOS USADOS, PLASTICOS, ASI COMO LOS HIDROCARBUROS RESIDUALES (ACEITES Y LODOS), CONTRIBUYENDO A LA REDUCCION DE EMISIONES NOCIVAS AL AIRE Y A LA PRODUCCION DE ENERGIA. FINALMENTE, NO OMITO SEãNALAR QUE EL PROYECTO ENMARCA DENTRO DEL PLAN ESTATAL DE DESARROLLO PARA EL ESTADODE BAJA CALIFORNIA 2014-2019.|02|004|2017|I|D|
18-17|1|2|BAJA CALIFORNIA|MEXICALI|02BC2017P0017|G. ANTONY, S.A. DE C.V.|GRANJA ACUíCOLA BAJA CALIFORNIA II, GABACA II|MIA.-REGIONAL|17-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  LA  AMPLIACION  DEL  PROYECTO GRANJA  ACUICOLA  BAJA  CALIFORNIA  GABACA,  PROYECTO  QUE  FUE AUTORIZADO  MEDIANTE  OFICIO  NO.  SGPA/DGIRA/DO-04548  DE  FECHA  01  DE  JULIO  DE  2013  DONDE  SE  AUTORIZA  LA  OPERACION  DE  LA  GRANJA  ACUICOLA  PARA  EL  CULTIVO SEMI-INTENSIVO DE CAMARON AZUL (PENAEUS STYLIROSTRIS) Y CAMARON BLANCO (PENAEUS VANNAMEI), EN UNA SUPERFICIE DE 97.1695 HECTAREAS.|02|002|2017|P|0|
18-17|1|3|GUANAJUATO|LEON|11GU2017HD042|SISTEMADEAGUAPOTABLEYALCANTARILLADODELEON(SAPAL)|LINEADECONDUCCIONDEAGUATRATADADEPTARELAVELINACAJADECAMBIODEREGIMENENLEON,GTO.|MIA.-PARTICULAR|16-MAR-17|CONSISTEENLACONSTRUCCIóNDEUNALíNEADECONDUCCIóNDEAGUATRATADA,QUEVADESDELAPLANTADETRATAMIENTODEAGUASRESIDUALESELAVELíN,HASTAELTANQUEDECAMBIODERéGIMENUBICADOA4.7KMSOBREELBLVD.JOSéMARíAMORELOS.LALíNEADECONDUCCIóNTENDRáUNALONGITUDDE1,577.44MCONFORMADACONTUBERíADEPVCDE12PULGADASDEDIáMETRO,YPRESENTARáUNCRUCEAéREOCONUNCANALPLUVIA,TENIENDOUNALONGITUDDE13.63MYLAINSTALACIóNDETUBERíASOBRELAMARGENIZQUIERDADELCANALPLUVIALENUNALONGITUDDE335.78M.TAMBIéNPRESENTARáUNCRUCEAéREOSOBREELARROYOMARICHES.|11|020|2017|H|D|
18-17|1|4|ESTADO DE MEXICO|HUIXQUILUCAN|15EM2017V0039|GOBIERNO DEL ESTADO DE MEXICO|VIADUCTO ELEVADO GLORIETA DEL GATO|MIA.-PARTICULAR|22-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  CONSISTE  EN  LA  CONSTRUCCIóN  DE  UN  VIADUCTO  ELEVADO  DE  DOS  CARRILES,  CONFORMADO  DE  DOS  EJES  (GA  Y  GB),  CON ANCHOS DE CALZADA DE 4.50, 5.50, 7.00, 7.40 Y 12.26 M, DE ACUERDO A LAS DIMENSIONES DE LOS CABEZALES PREFABRICADOS DE LAS PILAS QUE LO SOPORTARáN. EL EJE GA TIENE UNA LONGITUD DE 620 M QUE INICIA SOBRE LA VIALIDAD DE LA BARRANCA, MIENTRAS QUE EL EJE GB TIENE UNA LONGITUD DE 149.292M QUE INICIA SOBRE LA VIALIDAD VíA MAGNA HASTA INCORPORARSE AL EJE GA EN SU CADENAMIENTO 0+469.282. UBICADO EN EL MUNICIPIO DE HUIXQUILUCAN, ESTADO DE MéXICO. SE ENCUENTRA REGULADO POR LA ACTUALIZACIóN DEL MODELO DE ORDENAMIENTO ECOLóGICO DEL TERRITORIO DEL ESTADO DE MéXICO (MOETEM).|15|037|2017|V|0|
18-17|1|5|OAXACA|SANTA MARIA YOLOTEPEC|20OA2017VD022|MUNICIPIO SANTA MARIA YOLOTEPEC|ESTUDIO Y PROYECTO PARA LA CONSTRUCCION DEL PUENTE VEHICULAR YOLOTEPEC SOBRE RIO VERDE UBICADO EN EL KM 8+760 DEL CAMINO SANTA MARIA YOLOTEPEC-CERRO NEGRO-SAN FRANCISCO CAHUACUA-SOLA DE VEGA EN EL ESTADO DE OAXACA.|MIA.-PARTICULAR|08-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: CONSISTE EN LA CONSTRUCCION DE UN PUENTE VEHICULAR  SOBRE EL RIO VERDE.  EL PUENTE TENDRA UNA LONGITUDDE 75 M, CONFORMADO  POR  TRES  CLAROS  DE  24.65  M  Y  25.00  M  RESPECTIVAMENTE,  CON  UN  ANCHO  TOTAL  DE  10  M.  LA  SUBESTRUCTURA  SE  HARA  CONBASE  EN  DOS  ESTRIBOS  DE CONCRETO REFORZADO. EL ANCHO DE CALZADA SERA DE 7.50 M CON PARAPETO DE CONCRETO TIPO SCT T-34.4.1 Y BANQUETAS DE 1.00 M, CON DOS CARRILES DE 3.75 M CADA UNO.|20|067|2017|V|D|
18-17|1|6|QUERETARO|ARROYO SECO|22QE2017VD024|MUNICIPIO DE ARROYO SECO|CONSTRUCCION DEL PUENTE VEHICULAR CARRETERA AYUTLA-EL AGUACATE EL AGUACATE MUNICIPIO DE ARROYO SECO, QUERETARO|MIA.-PARTICULAR|15-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PUENTE SE UBICARA PARALELO AL VADO ACTUAL, EL CUAL UNA VEZ CONSTRUIDO EL PUENTE SERA DEMOLIDO, LA OBRA ESTARA APROXIMADAMENTE A 5 METROS DE DISTANCIA DEL VADO Y TENDRA UN LONGITUD PROXIMA A LOS 25 METROS Y UN ANCHO 10.5 METROS Y UN CLARO MEDIO DE 3.50 METROS DE  LA  LOZA  INFERIOR  DEL  PUENTE  HASTA  EL  CAUCE  DEL  RIO.  LA  SUPERFICIE  TOTAL  AFECTADAPARA  LA  CONSTRUCCION  DEL  PUENTE  INCLUYENDO  LOS  ACCESOS  ES  DE APROXIMADAMENTE  500  M2  LAS  DIMENSIONES  SE  DESCRIBEN  A  DETALLE  EN  EL  APARTADO  CORRESPONDIENTE.  EL  PUENTE  SE  ENCUENTRA  DENTRO  DEL  AREA  NATURAL PROTEGIDA  DENOMINADA  RESERVA  DE  LA  BIOSFERA  SIERRA  GORDA  Y  PARA  SU  REALIZACION  NO  SE  REQUIERE  DE  LA  REMOCION  DE  VEGETACION  FORESTAL  DE  GALERIA DADO QUE EN EL AREA SOLO EXISTEN ALGUNOS CARRIZOS.|22|003|2017|V|D|
18-17|1|7|QUINTANA ROO|SOLIDARIDAD|23QR2017T0007|THETYS, S.A. DE C.V.|MUSEO DEL MAR CARIBE|MIA.-REGIONAL|17-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  LA  CONSTRUCCION  Y  OPERACION  DE  UN  MUSEO  SUBACUATICO  FRENTE  A  LA  COSTADE  PLAYA  DEL CARMEN, CONSISTE EN EL SEMBRADO DE 3 TIPOS DE ESTRUCTURAS, AGRUPADAS EN 19 SECCIONES QUE ESTARAN DISTRIBUIDAS A LO LARGO Y ANCHO DE UNA SUPERFICIE DE 3,275.17 M2. LAS PRIMERAS SECCIONES SE UBICARáNA MAS DE 10 METROS DE PROFUNDIDAD (APROXIMADAMENTE 600 METROS DE LA COSTA) Y LAS ULTIMAS A 30 METROS DE  PROFUNDIDAD  (APROXIMADAMENTE  A  1  KILOMETROS  DE  LA  COSTA).  CADA  UNA  DE  LAS  19  SECCIONES  CONSTARA  DE  ALREDEDOR  DE  50  ESTRUCTURAS;  ATENIENDO  UN TOTAL DE 943 ESTRUCTURAS DISTRIBUIDAS EN DOS AREAS: MUSEO MARINO Y PARQUE ACUATICO, CON UNA SUPERFICIE DE APROVECHAMIENTO 3,275.17 M2.|23|008|2017|T|0|
18-17|1|8|TAMAULIPAS|NUEVO MORELOS|28TM2017HD012|SECRETARIA DE COMUNICACIONES Y TRANSPORTES CENTRO SCT TAMAULIPAS|CAMINO NUEVO MORELOS-CD. VALLES TRAMO NUEVO MORELOS-LIM. DE ESTADOS S.L.P., EN EL MPIO. DE ANTIGUO MORELOS EN EL ESTADO DE TAMAULIPAS.|MIA.-REGIONAL|14-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  MIA  REGIONAL  DEL  PROYECTO  DENOMINADO  CAMINO  NUEVO  MORELOS CD.  VALLES,  TRAMO:  NUEVO  MORELOS-LIM.  DE  ESTADO S.L.P., EN EL MPIO. DE ANTIGUO MORELOS EN EL ESTADO DE TAMAULIPAS.|28|028|2017|H|D|
18-17|1|9|VERACRUZ|COSOLEACAQUE|30VE2017VD053|SECRETARIA DE COMUNICACIONES Y TRANSPORTES.-VERACRUZ|PUENTE UBICADO EN EL CAMINO ENCINAL -E.C (TEMEX-ZACATAL VICTORIA), EN EL KM 0+100|MIA.-PARTICULAR|14-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: LA EJECUCION DEL PROYECTO PARA LA REHABILITACION DE UN PUENTE EN UN ACCESO A LA COLONIA EL ENCINAL, UBICADO EN EL MUNICIPIO DE COSOLEACAQUE, ES PROMOVIDA POR LA SECRETARIA DE COMUNICACIONES Y TRANSPORTES (SCT) DEL ESTADO DE VERACRUZ|30|048|2017|V|D|
18-17|4|1|BAJA CALIFORNIA SUR|LOS CABOS|03BS2017TD016|MEDANO SERVICES RESORTS, S.A.P.I. DE C.V|CASA LOS CABOS RESORT & SPA (ETAPA DE OPERACION)|MIA.-PARTICULAR|22-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: ESTE PROYECTO SE SOMETE SOLO A LA ETAPA DE OPERACION Y MANTENIMIENTO, SE ENCUENTRA LOCALIZADO EN LOS LOTES 9 Y 10  DE  LA  COLONIA  EL  MEDANO.  LA  SUPERFICIE  TOTAL  DEL  PROYECTO  ES  DE  19,  500.82  M2  DE  LOS  CUALES  14,  504.03  M2  CORRESPONDEN  AL AREA  DE  DESPALME  DE  LAS EDIFICACIONES  PRINCIPALES,  ALBERCAS  Y  JARDINES  Y  4,  996.79  M2  CORRESPONDEN  AL  AREA  DE  EDIFICIOS  COMO  RESTAURANTE,  TERRAZAS,  JARDINES  Y  CLUB  DE  PLAYA (CONCESIONES DE ZOFEMAT Y MARINA CONCESIONADA. LA PROPIEDAD TAMBIEN TIENE UN FRENTE DE PLAYA DE 71.38 M2.|03|008|2017|T|D|
18-17|4|2|COLIMA|MINATITLAN|06CL2017MD010|CONSORCIO MINERO BENITO JUAREZ PEñA COLORADA S. A. DE C. V.|CONSTRUCCION DE PLANTA DE ESPESADO DE JALES (PASTAS)|MIA.-PARTICULAR|16-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO SE LOCALIZA EN EL ESTADO DE COLIMA, DENTRO DEL MUNICIPIO DE MINATITLAN CONSISTE EN LA REUBICACION DE LA  PLANTA  DE  ESPESADO  DE  JALES  Y  SUS  OBRAS  ASOCIADAS  (EL  PROCESO  DE  ESPESADO  DE  JALES  CONSISTE  EN  RETIRAR  UN  PORCENTAJE  DEL  AGUA  PREVIO  A  SU DEPOSICION),  CON  ESTE  PROYECTO  SE  REDUCE  PRINCIPALMENTE  LA  CANTIDAD  DE  AGUA  VERTIDA  EN  LA  PRESA  DE  JALES  EL  ARRAYANAL.  LA  SUPERFICIE TOTAL  DEL PROYECTO  ES  DE  10.20  HECTAREAS.DE  LAS  CUALES  UNA  FRACCION  DE  9.12  HECTAREAS  CON  VEGETACION  FORESTAL  (VEGETACION  SECUNDARIA  DESELVA  BAJA CADUCIFOLIA) CUENTA CON AUTORIZACION PARA EL CAMBIO DE USO DEL SUELO, EL 1.08 HECTAREAS RESTANTES CORRESPONDEN A TERRENOS DE USO AGROPECUARIO.|06|008|2017|M|D|
18-17|4|3|CHIAPAS|OCOSINGO|07CH2017FD031|SUBCOMUNIDAD LACANDONA |PUERTO BELLO METZABAKCONSERVACION Y APROVECHAMIENTO SUSTENTABLE DE HOJA DE PALMA CAMEDOR (CHAMAEDOREA ERNESTI-AUGUSTI) EN LA SUBCOMUNIDAD LACANDONA PUERTO BELLO METZABOK, MUNICIPIO DE OCOSINGO CHIAPAS|MIA.-PARTICULAR|21-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTIRA  EN  LA  CONSERVACIóN  Y  APROVECHAMIENTO  SUSTENTABLE  DE  HOJA  DE  PALMA CAMEDOR (CHAMEADORAE ERNESTI-AUGUSTI) EN LA SUBCOMUNIDAD LACANDONA PUERTO BELLO METZABOK, MUNICIPIO DE OCOSINGO CHIAPAS, CON UNA SUPERFICIE DE 3,368-35-87.5 HA, SIN EMBARGO EL áREA DE COLECTA DE FOLLAJE PROPUESTA ES DE 1,408.8 HA, CON UN VOLUMEN TOTAL POR APROVECHAR EN EL áREA DE COLECTA/5 AñOS DE 7515 KG.|07|059|2017|F|D|
18-17|4|4|CHIAPAS|TZIMOL|07CH2017HD026|OCTAVIO LOPEZ PEREZ|CULTIVO INTENSIVO DE TILAPIA EN ESTANQUES DE GEOMEMBRANA, BAJO EL SISTEMA DE BIO-FLOC, EN EL MPIO DE TZIMOL|MIA.-PARTICULAR|07-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  EL  CULTIVO  INTENSIVO  DE  MOJARRA  TILAPIA  (OREOCHROMIS  NILOTICUS)  EN  ESTANQUES  DE GEOMEMBRANA BAJAO EL SISTEMA BIOFLOC, UBICADO EN EL RANCHO SAN DIEGO NAGLUN FRACCION III, MUNICIPIO DE TZIMOL, CHIAPAS, EN UNA SUPERFICIE DE 0-23-89 HA, LA PRIMERA FASE CONSISTIRA EN 16 ESTANQUES CIRCULARES DE 9.50 M DE DIAMETRO DE GEOMEMBRANA PARA OBTENER 20.4 TONELADAS/Añ‘O|07|104|2017|H|D|
18-17|4|5|CHIAPAS|ACAPETAHUA|07CH2017HD030|SOCIEDAD COOPERATIVA DE BIENES Y/O SERV DE PRODUCC PESQUERA LOS CERRITOS SC DE RL DE CV|DRAGADO DE MANTENIMIENTO DE CANALES EN LA LAGUNAS TLACUACHERO-TECULAPA, CERRITOS-PANZACOLA DEL MPIO DE ACAPETAHUA.|MIA.-PARTICULAR|16-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PRESENTE  PROYECTO  SE  UBICA  EN  EL  SISTEMA  LAGUNAR  CHANTUTO  PANZACOLA,  LA  CUAL  ESTá  CONFORMADA  POR  CINCO LAGUNAS  PRINCIPALES  (CHANTUTO,  CAMPóN,  TECULAPA,  CERRITOS  Y  PANZACOLA),  UNA  BOCA  DE  COMUNICACIóN  CON  EL  MAR  CONOCIDA  COMO  SAN  JUAN  Y  UN  LARGOCORDóN  ESTUáRICO  PARALELO  A  LA  BARRERA  ARENOSA  LLAMADO  EL  HUAYATE.  TIENE  INJERENCIA  DIRECTA  AL  INTERIOR  DE  LAS  LAGUNAS  DE  PANZACOLA,  CERRITOS, TECULAPA Y TLACUACHERO. EL PROYECTO SE EJECUTARáEN UNA SUPERFICIE DE 29990.86 M.L. Y UN VOLUMEN FINAL DE EXTRACCION DE 507,176.80 M3, CON EL PROPóSITO DE MEJORAR LAS CONDICIONES PRODUCTIVAS DEL áREA, Y PODER REALIZAR LOS DRAGADOS PARA EL MANTENIMIENTO DE CANALES LAGUNAS LA PULULARA Y SAN ABRAHAM, EN VIRTUD DE LA BAJA PRODUCCIóN QUE HA PRESENTADO EL SISTEMA LAGUNAR. EL DRAGADO DE MANTENIMIENTO DE LOS CANALES PROPUESTOS SE REALIZARA EN FORMA DE  UN  CANAL  PERIMETRAL  Y  EL  CANAL  DE  LLAMADA,  A  FIN  DERESTAURAR  LA  CIRCULACIóN  Y  REMOVER  LOS  SEDIMENTOS  ACUMULADOS  POR  EL  PASO  DEL  TIEMPO.  EL MATERIAL QUE AZOLVA A LAS LAGUNAS ES UN GRAN PARTE PRODUCTO DE LA EROSIóN POR LA DEFORESTACIóN DE LA ZONA SERRANA.|07|003|2017|H|D|
18-17|4|6|CHIAPAS|ACAPETAHUA|07CH2017PD029|SOC. COOP. PESQ. DE BIENES Y SERVICIOS BARRA ZACAPULCO SCS DE C.V|DRAGADO DE MANTENIMIENTO DE CANALES EN LAS LAGUNAS LA POLULERA Y SAN ABRAHAM MUNICIPIO DE ACAPETAHUA EN EL ESTADO DE CHIAPAS|MIA.-PARTICULAR|16-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTIRA EN EL DRAGADO DE MANTENIMIENTO DE CANALES EN LAS LAGUNAS LA POLULERA Y SAN ABRAHAM, EN EL  MUNICIPIO  DE  ACAPETAHUA,  CHIAPAS,  EN  UNA  EXTENSION  DE  3540.28  M  Y  UN  VOLUMEN  FINAL  DE  7691.32  M3,  CON  EL  PROPóSITO  DE  MEJORAR  LAS  CONDICIONES PRODUCTIVAS  DEL  áREA,  Y  PODER  REALIZAR  LOS  DRAGADOS  PARA  EL  MANTENIMIENTO  DE  CANALES  LAGUNAS  LA  PULULARA  Y  SAN  ABRAHAM,  EN  VIRTUD  DE  LA  BAJA PRODUCCIóN  QUE  HA  PRESENTADO  EL  SISTEMA  LAGUNAR.  EL  DRAGADO  DE  MANTENIMIENTO  DE  LOS  CANALES  PROPUESTOS  SE  REALIZARA  EN  FORMA DE  UN  CANAL PERIMETRAL  Y  EL  CANAL  DE  LLAMADA,  A  FIN  DE  RESTAURAR  LA  CIRCULACIóN  Y  REMOVER  LOS  SEDIMENTOS  ACUMULADOS  POR  EL  PASO  DEL  TIEMPO.  EL  MATERIAL  QUE AZOLVA A LAS LAGUNAS ES UN GRAN PARTE PRODUCTO DE LA EROSIóN POR LA DEFORESTACIóN DE LA ZONA SERRANA.|07|003|2017|P|D|
18-17|4|7|CHIHUAHUA|AHUMADA|08CI2017AD090|ALBERTO FEDERICO TERRAZAS N/D|LOTE 1 DEL FRACIIONAMIENTO EL PLAN|MIA.-PARTICULAR|17-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  LA  INSTALACION  DE  DOS  MODULOS  DE  RIEGO  (PIVOTES),  UNO  EN  LA  PARTENORTE Y  OTRO  EN  LA PARTE SUR DEL AREA DEL PROYECTO, CON UNA SUPERFICIE DE 52.81 HECTAREAS CADA UNA, PARA CONFORMAR UNA SUPERFICIE TOTAL DE 105.62 HECTAREAS.EL PROYECTO SE LOCALIZA EN EL MUNICIPIO DE AHUMADA,EN EL ESTADO DE CHIHUHAUA, EN UN PREDIO CON UNA SUPERFICIE TOTAL DEL PREDIO ES DE 2, 314,900 M2, ES DECIR 231.49 HAS.|08|001|2017|A|D|
18-17|4|8|CHIHUAHUA|OJINAGA|08CI2017MD084|EJ. EL AGRILLAL|BANCO DE MAYERIALES PéTREOS PEGUIS|MIA.-PARTICULAR|09-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: PROYECTO CONSISTE EN EL APROVECHAMIENTO DEMATERIALES PETREOS, SE CONSIDERA UN MODULO CON UN VOLUMEN TOTAL APROVECHABLE  DE  10,000  M3  (DIEZ  MIL  METROS  CUBICOS)LA  SUPERFICIE  REQUERIDA  PARA  EL  PROYECTO  ES  DE  2.1823  HECTAREAS,  EL  SITIO DONDE  SE  PROPONE  EL PROYECTO SE ENCUENTRA DENTRO DEL EJIDO EL AGRILLAL EN EL MUNICIPIO DE OJINAGA, CHIH.|08|052|2017|M|D|
18-17|4|9|CHIHUAHUA|VALLE DE ZARAGOZA|08CI2017MD086|NORMA ISELA TARANGO MARTINEZ|MATERIALES DOBLE T|MIA.-PARTICULAR|10-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  LA  EXTRACCION  DE  MATERIAL  PETREO  DEL  RIO  CONCHOS  EN  UNA  SUPERFICIE  DE  15.2106  HA.EL PROYECTO SE LOCALIZA EN EL MUNICIPIO DE VALLE DE ZARAGOZA, CHIHUAHUA, A 5 KILOMETROS DE LA CABECERA MUNICIPAL VALLE DE ZARAGOZA.|08|067|2017|M|D|
18-17|4|10|DURANGO|DURANGO|10DU2017ED023|LA TRINIDAD SOLAR UNO S.A.P.I. DE C.V.|PLANTA FOTOVOLTAICA TAI-VI PII|MIA.-PARTICULAR|21-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  ES  UNA  CENTRAL  GENERADORA  FOTOVOLTAICA  CON  UNA  POTENCIA  NOMINAL  DE  60  MW,  Y  UNA  SUBESTACION ELECVADORA 34.5/230 KV. DE 60 MW, DE CAPACIDAD, QUE OCUPARA UNA SUPERFICIE DE 160.764999 HAS.|10|005|2017|E|D|
18-17|4|11|DURANGO|NAZAS|10DU2017FD020|EJIDO DIEZ DE ABRIL|EXTRACCION DE BENTONITA DIEZ DE ABRIL UBICADO EN EL MPIO,DE NAZAS,DGO.|MIA.-PARTICULAR|16-MAR-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EN EL PROYECTO S CONTEMPLA LA EXTRACCION DE 27,000 A 32,000 TONELADAS ANUALES DE MATERIAL PETREO, REALIZANDO EL BENEFICIO  DE  MATERIAL  EN  LOS  BANCOS  PROPUESTOS,  DONDE  SE  PRETENDE  EXTRAER  BENTONITA  Y  PROCESARLA  PARA  SU  ALMACENAMIENTO  Y  VENTA,  CON  UNA SUPERFICIE DE 7.392 HAS|10|015|2017|F|D|
18-17|4|12|DURANGO|NOMBRE DE DIOS|10DU2017MD019|FIRST MAJESTIC PLATA S.A. DE C.V.|EXPLORACION MINERA CERRO SANTIAGO-SAN MARCOS|INFORME PREVENTIVO|15-MAR-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONTEMPLA  LA  EXPLORACION  MINERA  DIRECTA  UTILIZANDO  BARRENADORAS  CON  BROCAS  DE  DIAMANTE,  SE PRETENDE LLEVAR A CABO 9 PLANILLAS DE BARRENACION Y LA APERTURA DE 4 CAMINOS.|10|016|2017|M|D|
18-17|4|13|DURANGO|SAN DIMAS|10DU2017MD021|COMPAñIA MINERA DMV HUAHUAPAN, S.A.P.I. DE C.V.|EXPLORACION MINERA HUAHUAPAN.|INFORME PREVENTIVO|16-MAR-17|ELEMENTOS QUEINTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN REALIZAR 18 PLANILLAS DE BARRENACION, SE TIENE CONTEMPLADO REALIZAR 24 BARRENOS, CON UN METRAJE DE 2900 METORS, SE EXTIMA UN PROMEDIO DE 130 METROS DE PROFUNDIDAD POR BARRENO.|10|026|2017|M|D|
